date_order,User_ID,product,kol,price
2024-01-18,1480291924,bread,41,40524
2024-04-09,187572204,bal,23,1512
2024-03-01,420456742,bal,41,62580
2024-02-12,267421655,buter,40,36637
2024-05-22,1416928027,buter,40,86254
2024-01-23,1129356220,beer,37,35182
2024-02-19,681616229,boots,6,49476
2024-06-24,626819630,bal,16,35414
2024-03-26,1321785514,boots,25,41722
2024-04-24,1482871280,boots,7,89452
2024-01-20,1109547555,bal,8,32038
2024-06-26,352917201,beer,9,56525
2024-02-03,853407073,buter,21,93623
2024-03-02,1686415370,bread,20,70384
2024-05-30,1259634429,buter,4,26305
2024-04-21,1329309322,bread,26,6064
2024-02-26,381280233,bal,43,6954
2024-05-14,642507850,bal,34,18888
2024-06-28,423259358,buter,50,30756
2024-05-16,1711438804,beer,9,38988
2024-06-17,1437266231,bal,2,99665
2024-02-07,121773542,boots,21,71155
2024-02-21,679879615,boots,8,69367
2024-02-11,1449702714,bread,4,4928
2024-03-23,338149428,boots,47,78633
2024-06-28,867178306,boots,23,53368
2024-02-22,863889622,bread,42,98225
2024-04-20,637665470,boots,5,51633
2024-02-16,1448168311,beer,17,42508
2024-01-28,1237996312,bread,10,37667
2024-07-04,50546967,buter,13,27167
2024-04-26,137855929,beer,9,25610
2024-03-01,954365399,bread,27,94798
2024-06-18,746123831,bal,2,63092
2024-01-29,183143966,beer,25,56741
2024-06-17,82216243,boots,46,93556
2024-07-16,556414673,buter,30,73374
2024-07-23,75783343,beer,18,20059
2024-01-29,876898977,beer,27,5319
2024-02-22,505909356,boots,18,76926
2024-07-05,435672193,boots,29,40056
2024-01-23,1131655398,bread,32,66580
2024-01-07,1139373826,bread,38,30561
2024-06-26,787212534,beer,7,90325
2024-03-08,591426826,beer,8,46079
2024-01-08,1640982493,buter,50,61550
2024-04-04,675364852,beer,7,24720
2024-06-22,761017206,bal,21,2417
2024-02-26,148746629,buter,37,93301
2024-04-09,1495479842,beer,17,20999
2024-01-30,29797592,bread,39,15585
2024-05-21,670845987,beer,6,23321
2024-04-12,77455455,beer,36,16152
2024-06-12,1461943183,beer,36,1312
2024-07-03,1436473020,bal,34,33830
2024-01-06,1069254871,bal,33,49033
2024-01-14,1088532087,boots,36,91518
2024-02-19,1877329357,buter,21,88772
2024-02-24,833564142,bread,36,62124
2024-04-02,1617302045,beer,17,6528
2024-07-17,6458383,beer,23,75447
2024-06-02,1932044640,bread,34,46959
2024-01-02,795100578,beer,7,54534
2024-02-05,274968061,boots,49,29214
2024-05-10,489086898,buter,32,92372
2024-05-05,1402619150,buter,48,27684
2024-06-09,631020065,boots,34,23255
2024-04-08,815786461,bal,25,1924
2024-07-08,1874674968,boots,27,66258
2024-04-21,521567321,bread,28,79286
2024-01-17,1073905416,bread,35,36648
2024-03-10,1185332190,beer,7,98582
2024-01-11,163054968,boots,7,52255
2024-01-18,1847369658,boots,39,74046
2024-06-30,1685135806,beer,37,46813
2024-02-09,1183030476,bal,8,42137
2024-07-17,1482398424,boots,25,95254
2024-04-07,1471158871,bread,35,85720
2024-01-14,1173549877,bal,29,43020
2024-02-28,1049867342,buter,37,42489
2024-05-24,1141125602,bal,4,39726
2024-01-13,1008095186,boots,27,21288
2024-02-22,400701765,beer,23,15795
2024-05-13,157596109,bread,18,47684
2024-01-13,618040783,bread,49,75185
2024-06-14,1707188720,bal,34,9765
2024-07-15,400569270,buter,22,2105
2024-06-24,467918634,beer,25,96213
2024-03-09,625022379,boots,32,69719
2024-01-29,397324513,beer,14,24015
2024-01-29,1664744868,boots,23,14205
2024-06-30,510926529,bal,20,98534
2024-01-30,447870132,bread,20,45874
2024-02-15,1357795864,bal,5,96049
2024-05-25,1149690725,buter,21,76130
2024-03-10,1358226494,bread,41,31962
2024-02-07,956750691,boots,43,25461
2024-01-14,1085155701,bal,24,4252
2024-05-04,1206736600,bread,12,8207
2024-05-06,168052328,bread,45,76538
2024-05-30,1378523417,buter,38,25138
2024-04-26,1812785402,bal,49,32905
2024-04-26,563503444,bread,42,54800
2024-05-10,1405141804,boots,49,51780
2024-07-24,597358683,bread,14,93068
2024-04-06,628407665,beer,40,36616
2024-04-17,29729688,boots,11,38850
2024-06-24,1285898119,buter,23,43462
2024-06-30,1347647701,beer,40,94203
2024-04-25,840737708,boots,17,33589
2024-01-21,216423047,beer,31,86236
2024-04-20,1315618092,buter,16,26704
2024-01-07,1132343253,buter,28,23305
2024-04-29,591249271,beer,12,65125
2024-05-26,311591625,buter,35,88565
2024-04-13,30655659,beer,33,25596
2024-03-15,1283381424,beer,38,48822
2024-06-21,823440310,buter,35,87985
2024-05-14,955319264,beer,39,42712
2024-03-21,471290199,bread,2,71934
2024-06-19,385477700,boots,36,55303
2024-07-17,1222665236,bal,41,64265
2024-06-27,1283613548,beer,40,96250
2024-05-20,121916489,boots,26,69309
2024-06-27,1464882424,bread,17,42005
2024-02-03,871066275,bal,14,767
2024-05-04,1023295811,boots,39,47830
2024-02-18,1218587256,boots,47,78600
2024-03-21,1281417236,bal,40,18005
2024-05-04,383460925,bread,21,4098
2024-04-28,585144742,bread,31,24757
2024-01-27,670227862,buter,4,76335
2024-02-16,1444214120,bal,50,41416
2024-05-03,1638620736,boots,11,89144
2024-05-16,1826329689,buter,46,53649
2024-04-15,1711975511,bread,46,73500
2024-02-06,1026618092,bread,46,55664
2024-06-06,1151346952,boots,14,76537
2024-07-24,1201424078,boots,46,68802
2024-03-30,1815187828,bal,39,23817
2024-03-03,1396823383,bal,1,66601
2024-07-07,1517778397,beer,8,40795
2024-07-08,99017826,bread,20,37265
2024-06-18,89514939,bread,7,74762
2024-04-21,1968836306,bal,39,27654
2024-02-23,1989770852,beer,10,78960
2024-06-25,1302609003,bal,12,28782
2024-01-01,1003244320,bread,47,15048
2024-04-30,1559307688,buter,19,32848
2024-04-20,733532444,bal,20,58104
2024-01-08,171251215,buter,8,80526
2024-05-10,1541116352,boots,19,42182
2024-04-26,571540885,boots,46,15442
2024-01-02,562929276,buter,3,9645
2024-05-18,1885320159,bal,11,8561
2024-06-07,1628827756,beer,50,87065
2024-05-24,1789785481,bal,6,76041
2024-04-27,878086920,boots,47,74307
2024-05-30,1949241770,beer,28,3701
2024-05-20,676791950,boots,6,12146
2024-04-22,449631179,bread,24,15711
2024-06-29,1173752971,beer,17,5455
2024-07-10,157800834,beer,6,51270
2024-07-14,255474304,buter,24,46242
2024-04-27,1142254935,beer,31,72116
2024-01-27,1342576726,bal,16,71184
2024-03-31,1534226881,bread,47,38030
2024-02-07,1017259704,bal,25,79
2024-06-17,510371560,bread,45,26897
2024-07-23,631840792,buter,43,55067
2024-07-04,1319890398,buter,20,36057
2024-04-15,1913374347,beer,14,66073
2024-02-25,427394577,bread,4,33671
2024-04-20,1183641880,bread,50,86513
2024-07-02,405539872,bal,38,74731
2024-03-08,349342538,boots,6,67199
2024-05-06,1760149915,bread,2,73383
2024-04-02,1817224383,buter,33,16894
2024-07-24,532993172,bal,14,83685
2024-07-03,298048531,buter,12,57627
2024-03-17,402999154,buter,40,61740
2024-04-12,501172263,bal,27,26600
2024-04-24,1451624530,boots,41,72902
2024-05-19,1488347299,beer,13,77996
2024-07-18,1786257007,bread,42,25837
2024-01-20,1730368683,bread,38,46428
2024-03-03,157492359,bal,14,48118
2024-01-16,1968395013,beer,20,10199
2024-06-28,1796052188,bread,10,74652
2024-02-28,657960119,buter,31,51079
2024-02-10,778732992,boots,12,41475
2024-02-25,735851177,bread,47,81322
2024-07-04,931886585,buter,22,66726
2024-07-08,231713713,beer,8,80083
2024-07-07,1967242857,bread,15,23032
2024-06-05,557151944,bread,15,19361
2024-04-05,860314009,buter,35,13763
2024-04-13,1893477812,bal,45,60194
2024-02-17,1015713957,bal,4,21489
2024-05-18,1881972268,boots,36,35931
2024-05-03,1415517742,bal,5,4837
2024-06-16,562510209,bal,14,42895
2024-04-07,1372758552,buter,40,62602
2024-01-28,203751748,bal,12,94663
2024-04-25,1527487998,boots,22,71566
2024-04-29,1165664781,buter,20,68137
2024-07-04,1889529210,buter,45,16088
2024-02-10,228217494,boots,47,75876
2024-06-05,131052089,boots,27,20856
2024-07-26,1334570230,boots,26,55629
2024-04-05,188042726,beer,31,28353
2024-06-16,439221483,buter,50,62161
2024-03-07,1937149619,boots,39,32992
2024-01-20,439812611,buter,41,19576
2024-01-30,1976759844,buter,43,34831
2024-04-13,937105634,bal,40,74908
2024-03-22,1779321345,boots,3,60602
2024-04-27,426455965,bal,1,78636
2024-03-25,263478643,buter,30,63821
2024-03-02,196002842,bread,11,54165
2024-04-22,1052767737,bread,21,90583
2024-05-28,87912838,buter,10,5839
2024-03-27,1434485980,bread,24,39439
2024-05-07,1495039285,buter,24,39263
2024-04-20,1267373290,beer,4,70682
2024-07-15,1273107913,bread,23,72384
2024-06-05,72048352,beer,3,13499
2024-06-01,269046599,bal,7,72896
2024-04-02,280977081,bal,4,19561
2024-01-29,562315357,bread,17,44791
2024-04-15,689274636,bread,2,49065
2024-03-18,987145357,bal,25,92318
2024-06-08,893763309,boots,39,79055
2024-03-08,997951797,beer,40,70326
2024-02-22,505298353,bal,41,66977
2024-05-31,1473015963,buter,17,93009
2024-02-11,143122288,buter,36,17119
2024-04-30,1108013675,boots,45,90649
2024-06-18,1194268201,bread,38,31771
2024-05-21,920967310,buter,45,1912
2024-03-14,1151246144,beer,48,73742
2024-06-08,494244311,boots,5,13890
2024-06-28,558741276,bread,1,36570
2024-07-06,1861343267,boots,36,40695
2024-06-16,515910769,bal,3,46305
2024-01-12,1538052372,buter,31,47148
2024-07-19,467386417,boots,47,80430
2024-03-16,80498759,beer,43,63734
2024-03-26,1342539334,boots,16,26266
2024-05-07,752287182,bread,2,18865
2024-03-31,1556008295,bal,25,84459
2024-04-21,349959020,bal,49,38781
2024-07-14,1096221171,bal,16,58168
2024-04-22,1779529896,bread,37,10056
2024-05-13,1158438361,boots,7,56666
2024-01-06,1719984643,buter,6,68234
2024-06-16,437543868,beer,13,97266
2024-01-30,1762980591,bread,4,49033
2024-01-15,131748321,beer,21,57537
2024-03-31,767417617,bal,36,53060
2024-04-07,229790990,beer,21,35179
2024-03-18,593872754,boots,45,62002
2024-03-20,7490508,boots,48,57620
2024-06-29,1646858869,bread,4,87583
2024-04-04,20444710,beer,5,41623
2024-03-17,550357058,beer,20,58134
2024-02-29,539763827,buter,40,80414
2024-06-03,1316899690,beer,16,62321
2024-03-02,986859604,buter,21,88576
2024-01-01,1178272686,bread,38,23833
2024-01-22,591343001,boots,35,97383
2024-06-11,1707958745,beer,20,49720
2024-02-05,1593470054,bal,11,16135
2024-03-11,476739737,boots,29,75144
2024-01-13,86498339,boots,21,97363
2024-07-02,401583738,bal,17,44994
2024-04-29,272908173,bread,2,1008
2024-01-27,1007412669,boots,49,20991
2024-07-09,557030996,boots,9,27569
2024-02-24,1725017077,boots,3,99195
2024-03-02,1232176292,buter,38,75699
2024-06-10,1268078171,buter,42,63751
2024-01-09,722741410,beer,21,10722
2024-04-24,146212571,bread,1,49231
2024-02-20,1343801641,beer,12,14397
2024-06-25,1418051517,bal,50,80475
2024-02-17,1788671129,bal,14,81119
2024-01-26,424960231,boots,8,14184
2024-07-07,1152295652,buter,50,41885
2024-06-28,929607526,bal,40,32574
2024-02-08,1960202616,beer,13,78118
2024-01-27,1163986135,bal,14,28926
2024-01-27,991182082,bread,24,594
2024-07-25,179954174,bal,11,43956
2024-07-06,897546227,bal,2,67091
2024-02-02,142315066,boots,29,25253
2024-02-28,986010551,buter,16,8582
2024-05-11,1966649053,buter,21,28856
2024-04-10,1026024660,bal,25,26920
2024-01-18,1920883799,bread,26,87680
2024-05-29,867318269,boots,13,58451
2024-03-10,810139131,buter,25,72247
2024-03-04,1837801767,buter,28,23401
2024-03-03,1577684145,bal,3,59894
2024-04-27,832544354,bread,24,3175
2024-07-22,520755101,buter,29,7385
2024-07-15,159323213,bread,43,59592
2024-01-20,1120614755,buter,26,27483
2024-06-04,796185767,boots,40,33077
2024-04-30,48266745,boots,30,13008
2024-01-30,302284140,bal,5,40628
2024-05-15,1429593838,beer,47,10650
2024-06-27,580100610,beer,38,7077
2024-05-24,199012945,boots,12,96651
2024-04-07,681377658,bal,31,91615
2024-05-07,1323268739,bal,32,93937
2024-02-12,959335117,bread,40,84082
2024-06-16,1984535161,beer,43,30741
2024-04-19,235180043,boots,50,14645
2024-02-28,1418184676,boots,29,88752
2024-01-18,1314385171,beer,16,72104
2024-07-22,1791452980,boots,35,18493
2024-07-13,647971633,buter,1,22687
2024-05-21,962236226,bal,43,75585
2024-06-04,311779378,buter,7,71707
2024-02-19,173400316,buter,42,9202
2024-04-26,260134873,boots,14,37756
2024-02-21,1106286023,beer,35,60956
2024-04-25,1106260358,buter,49,34929
2024-05-13,101188616,buter,35,15886
2024-03-11,1132405006,beer,5,19373
2024-06-27,885612375,buter,18,81990
2024-01-10,1149552458,buter,14,73255
2024-05-22,1881239434,boots,13,43627
2024-05-26,1599190211,buter,32,89282
2024-03-21,690038724,boots,2,31177
2024-06-06,1650648797,bread,10,5570
2024-03-02,249431864,bread,9,63343
2024-02-08,351246947,beer,1,27803
2024-06-14,280158091,bread,36,10589
2024-02-17,352719325,boots,3,83787
2024-06-22,1878944992,boots,38,99714
2024-03-11,1767781236,buter,36,51541
2024-01-09,1127887469,boots,37,78309
2024-04-28,581332256,beer,15,33831
2024-05-29,1580897646,bread,19,82718
2024-04-26,180723898,buter,12,83954
2024-03-11,1731087581,bal,29,1445
2024-01-12,1724122543,bread,49,78317
2024-03-04,1127920511,boots,31,90483
2024-02-19,130135740,bread,47,27465
2024-02-09,645207395,beer,13,83753
2024-05-17,193131636,bread,27,94117
2024-06-15,1851491067,bal,19,53691
2024-05-19,1916598437,buter,28,97799
2024-02-26,521927659,buter,1,54115
2024-05-31,390197782,bal,18,56982
2024-07-08,86153277,bread,49,92480
2024-04-02,374002794,buter,7,63626
2024-01-28,1641214507,beer,50,70865
2024-03-28,1844567022,boots,1,80358
2024-05-09,965148625,boots,39,99393
2024-04-11,272543627,bread,6,76428
2024-06-18,396541127,bread,35,51532
2024-04-12,144387444,bread,45,20136
2024-05-09,1483417140,buter,37,49196
2024-06-13,817518572,bread,1,93700
2024-04-16,1894310853,bal,4,90705
2024-05-20,480576423,bread,30,97329
2024-07-14,1386882897,bread,32,63803
2024-07-13,1723295712,boots,21,15220
2024-04-30,1504339096,bal,42,44847
2024-07-17,937676467,bal,17,34305
2024-06-28,503892618,bread,11,65813
2024-05-26,448395687,beer,5,65415
2024-04-22,275261503,bal,35,84441
2024-04-29,138589050,buter,30,88796
2024-07-20,936774659,boots,25,11046
2024-04-28,399069958,beer,29,8167
2024-03-17,163216599,boots,18,51002
2024-01-14,1903723380,boots,46,26652
2024-06-15,1624241151,boots,43,40024
2024-07-23,436572465,bread,21,60285
2024-07-27,923734559,boots,4,8954
2024-02-22,1645546194,bal,36,36907
2024-06-01,1498178284,beer,9,71073
2024-06-03,550322446,buter,12,33980
2024-03-08,1620555106,bal,10,31998
2024-07-23,468149074,bal,43,30216
2024-01-15,698807716,boots,19,45862
2024-07-04,1208700934,bread,2,40880
2024-03-12,39463067,beer,45,88040
2024-05-19,1871786190,buter,31,5179
2024-04-01,1304218278,boots,22,42954
2024-07-25,1756029575,bread,49,58202
2024-01-25,1985571042,boots,4,56557
2024-04-22,1138566328,beer,18,78446
2024-06-17,198067851,beer,22,58926
2024-04-16,1305156937,buter,2,8967
2024-03-09,1770745911,beer,47,46192
2024-05-07,161289462,boots,12,19062
2024-05-01,855246918,bread,48,16070
2024-03-10,161554921,beer,20,28231
2024-06-15,1366693913,boots,34,88816
2024-05-05,423529287,beer,22,60442
2024-05-12,239555629,bal,37,69103
2024-07-25,1313964216,bal,13,72191
2024-01-08,997989927,bal,28,49165
2024-01-21,821800777,beer,42,89079
2024-03-14,161086367,bal,6,64979
2024-06-26,1384271848,bread,1,94320
2024-03-12,408239166,buter,1,8051
2024-07-20,1463633303,buter,10,51043
2024-02-01,901084496,bread,11,26767
2024-06-22,991433102,bal,32,30744
2024-02-20,618145094,bal,20,9507
2024-05-05,438875106,buter,23,61756
2024-02-09,1181332486,bal,35,78004
2024-02-24,1603461186,boots,16,53351
2024-04-11,325750739,bread,46,4014
2024-03-24,1621893892,boots,27,406
2024-01-06,144607653,beer,3,53272
2024-05-05,1547411745,boots,30,70309
2024-05-03,259153072,beer,41,85199
2024-02-01,1182096192,buter,44,37305
2024-03-10,723684852,boots,17,59851
2024-04-05,1409271401,boots,48,51374
2024-03-10,1484644690,buter,8,30567
2024-05-20,226311984,bal,42,96803
2024-06-08,1660504863,bal,2,61119
2024-01-27,269196189,boots,12,88460
2024-04-28,1171829613,bal,25,67551
2024-06-10,464169213,bal,20,27065
2024-04-16,842106795,buter,1,88892
2024-07-05,1069742552,beer,14,16133
2024-07-22,447121696,beer,42,3464
2024-07-23,1805218886,boots,7,89321
2024-04-23,374539697,bal,3,29358
2024-02-06,760388530,buter,11,78644
2024-06-10,1059793858,bal,43,70313
2024-04-05,229571580,bread,10,64780
2024-07-23,1685945621,beer,13,69116
2024-02-27,688353372,boots,47,29313
2024-04-28,1786829938,bread,17,42000
2024-06-15,1858233588,bal,4,52587
2024-05-20,1846375171,beer,33,52342
2024-01-15,265678541,bread,32,290
2024-03-25,741362057,bal,15,66311
2024-06-15,1774935191,boots,27,49799
2024-04-29,1151321266,buter,20,48097
2024-03-02,151474122,bread,6,97872
2024-07-16,817153605,bal,25,16529
2024-04-27,231930211,buter,3,13523
2024-03-21,754632490,bread,18,19641
2024-04-03,984351916,bal,21,98968
2024-02-24,1638155752,boots,25,34313
2024-03-20,1170176214,bread,42,73078
2024-06-20,567263690,bal,2,56174
2024-05-16,1434510604,boots,24,11657
2024-03-24,501895533,beer,12,6475
2024-06-15,1621691885,buter,5,17753
2024-02-17,675966655,boots,43,96922
2024-05-07,992088564,beer,49,74788
2024-04-10,378594039,boots,36,60142
2024-02-12,813253476,buter,6,42596
2024-01-05,216377794,boots,2,98212
2024-04-10,1183425985,beer,26,43115
2024-02-12,443447759,bread,41,99728
2024-05-21,717597210,bread,17,52696
2024-07-12,427317802,bread,11,19719
2024-07-27,922866160,bread,5,51762
2024-06-06,903779897,bal,46,39330
2024-01-24,647044512,buter,30,40940
2024-01-13,630017397,bal,45,99741
2024-07-20,382317435,buter,3,57748
2024-03-07,405075548,boots,21,25745
2024-06-22,760966063,bal,17,4541
2024-03-28,677762941,bread,15,19512
2024-01-06,1015460503,bal,5,7747
2024-02-03,111657716,beer,17,45974
2024-02-24,1712685421,bal,28,29411
2024-02-16,635814867,buter,38,63740
2024-06-22,1417191597,bal,21,82202
2024-05-26,90172444,beer,12,65321
2024-04-20,1054016312,boots,4,30140
2024-03-21,107939226,beer,13,53630
2024-04-01,1152149671,boots,8,41266
2024-03-19,1426588618,bal,34,10765
2024-06-20,1646600110,boots,18,75319
2024-02-06,1805527438,beer,18,87561
2024-04-30,144904621,boots,30,10178
2024-04-25,1967134218,buter,21,10243
2024-05-30,1807046645,bal,3,33829
2024-01-29,703581017,boots,27,21226
2024-07-16,534739261,beer,45,11514
2024-03-13,403635211,beer,23,77730
2024-05-08,1393521278,bal,43,68984
2024-02-08,566950328,beer,12,43690
2024-07-24,1553275634,boots,1,76794
2024-04-02,512439471,boots,24,11705
2024-06-26,143059434,beer,43,38675
2024-07-14,1600142725,bread,17,23242
2024-05-13,1062878326,bread,50,27555
2024-07-02,1994733038,boots,44,61333
2024-01-14,1766462081,bal,22,24481
2024-01-06,1707344132,bal,27,98910
2024-04-01,1458608381,boots,29,13671
2024-05-31,947846029,beer,3,84216
2024-06-01,345683312,beer,4,76650
2024-06-09,668040228,boots,46,93305
2024-06-25,676541269,buter,31,43581
2024-03-14,185345890,bread,38,57369
2024-04-14,1618793918,boots,48,53474
2024-05-26,631795371,buter,6,21465
2024-03-30,1928043333,beer,24,15432
2024-03-04,470950084,bal,14,54036
2024-07-05,1297201168,bal,50,34546
2024-04-23,1785959118,beer,8,37042
2024-06-06,736696782,bal,23,91796
2024-01-15,1578407391,bal,8,51718
2024-04-22,202082285,beer,24,17142
2024-05-20,423599555,beer,47,86680
2024-03-15,4121175,bal,23,10316
2024-02-29,397253307,beer,22,1846
2024-03-02,933621279,bal,4,16293
2024-01-28,326495012,bread,44,18996
2024-02-04,950080200,buter,30,63246
2024-04-21,10370003,buter,18,66676
2024-05-24,1418303825,boots,24,22689
2024-01-14,725146610,beer,38,21764
2024-04-26,1065727586,bal,15,11536
2024-05-27,211408604,beer,47,4176
2024-07-27,1531879821,boots,44,62757
2024-02-08,1259284982,boots,3,87443
2024-03-15,941282520,bread,33,63523
2024-05-12,733572559,boots,4,62384
2024-07-06,1657291448,buter,49,59175
2024-07-26,1552790167,beer,15,30379
2024-04-05,246658855,beer,41,96412
2024-06-26,231329761,bread,34,59686
2024-05-04,1704741655,boots,9,61967
2024-02-19,1731815780,buter,46,62412
2024-04-15,1187161261,buter,23,33442
2024-04-30,296796084,buter,8,18914
2024-01-31,1498425577,bread,27,73605
2024-07-20,1144585964,boots,31,47029
2024-03-07,446337426,bal,45,76032
2024-07-25,1995939393,boots,49,21220
2024-04-22,1447119589,buter,39,93737
2024-01-23,1123553735,boots,15,25682
